Category,Product,URL
Guitars | Classical Guitars,AEG10II Acoustic Guitar /w Pickup,http://www.portmacguitars.com.au/ibanez-aeg10ii.html
Amps & FX | Effects | Guitar Effects,Bass Compressor,http://www.bigmusicshop.com.au/mxr-bass-compressor.html
Guitars | Electric Guitars,LTD MH-103QM STB,http://www.bettermusic.com.au/esp-ltd-mh-103qm-electric-guitar-see-thru-blue
Guitars | Electric Guitars,Eric Johnson Stratocaster 2 Colour sunburst with Maple fretboard,https://www.ghmusic.com.au/eric-claptop-blackie-stratocaster-sss.html
Guitars | Electric Guitars,Eric Johnson Stratocaster white blonde with Maple fretboard,https://www.ghmusic.com.au/eric-claptop-blackie-stratocaster-sss.html
Amps & FX | Busker / Portable / Battery Powered Amps,THR10 Guitar Amp,http://www.bigmusicshop.com.au/yamaha-thr10-mini-guitar-amplifier.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,NCX1200R Acoustic Guitar /w Pickup,http://www.bigmusicshop.com.au/yamaha-ncx1200r-electric-acoustic-classical-guitar.html
Guitars | Ibanez Guitars | Ibanez Bass Guitars,SRH500 DEF Bass Guitar,http://www.portmacguitars.com.au/Ibanez-SRH500-Semi-Hollow-Dragon-Eye-Burst-Flat-Bass-Guitar
Amps & FX | Bass Amps,SVT-410HLF Classic Bass Cab 4x10,https://www.belfieldmusic.com.au/ampeg-svt-410hlf-500-watt-bass-cabinet.html
Amps & FX | Bass Amps,SVT-410HLF Classic Bass Cab 4x10,http://www.guitarfactory.com.au/Amps/Ampeg/bass-cabinet/ampeg-svt410hlf-bass-cabinet
Live Sound | Portable & Wireless PA,EUROLIVE B207MP3 Portable PA / Foldback,https://www.storedj.com.au/behringer-eurolive-b207mp3-active-7-pa-speaker-w-mp3
Live Sound | Microphones | Dynamic Microphones,Ultravoice XM1800S Microphone 3 Pack,https://www.soundcorp.com.au/behringer-xm1800s-microphone-3-pack-5256
Guitars | Electric Guitars,RG1070PBZ CBB Electric Guitar,http://www.portmacguitars.com.au/Ibanez-RG1070PBZ-Premium-Cerulean-Blue-Burst-Electric-Guitar-in-Case
Guitars | Electric Guitars,RGDIX6PB SKB Electric Guitar,http://www.portmacguitars.com.au/Ibanez-RGDIX6PB-Iron-Label-Surreal-Black-Burst-Electric-Guitar
Guitars | Ibanez Guitars | Ibanez 7 String Guitars,RG7PCMLTD TKG Electric Guitar 7 String,https://www.ghmusic.com.au/ibanez-rg7pcmltd-premium-twilight-black-gradation-electric-guitar.html
Guitars | Electric Guitars,RGAIX6U ABS Electric Guitar,https://www.ghmusic.com.au/ibanez-rgaix6u-iron-label-antique-brown-stained-electric-guitar.html
Recording | Interfaces | Beginner,AG03 Interface (Great for Live Streaming/Webcasting),http://www.bigmusicshop.com.au/yamaha-ag03-24bit-192khz-mixer-usb-audio-interface.html
Guitars | Acoustic Guitars | 12 Strings,DR-212 Dreadnought 12 String Acoustic,http://www.bettermusic.com.au/epiphone-dr-212-12-string-acoustic-guitar-natural-ea2tnach1
Guitars | Electric Guitars,RGDIX6PB SKB Electric Guitar,https://www.ghmusic.com.au/ibanez-rgdix6pb-iron-label-surreal-black-burst-electric-guitar.html
Amps & FX | Bass Amps | Bass Speaker Boxes,SVT-810E Classic Bass Cab 8x10,http://www.guitarfactory.com.au/Amps/Ampeg/bass-cabinet/ampeg-svt810e-bass-cabinet
Amps & FX | Bass Amps | Bass Speaker Boxes,SVT-112AV Bass Cab,https://www.belfieldmusic.com.au/ampeg-svt-112av-bass-cabinet-300w-anniversary.html
Amps & FX | Footswitches,DP-10 Damper Pedal,https://www.storedj.com.au/roland-dp10-damper-pedal-footswitch
Guitars | Acoustic Guitars | Acoustic Electric Guitars,Performer Rock Maple LTD ED *One Only* + Deluxe Hard Case,http://www.bettermusic.com.au/fender-ltd-ed-hot-rod-deluxe-1x12-combo-emerald-green
Live Sound | Mixers | Analog Mixers,MGP12X 12-Channel Premium Mixing Console,http://www.bettermusic.com.au/yamaha-mgp12x-premium-12-ch-mixer-w-hybrid-channel
Live Sound | Microphones | Studio Microphones,SM7B Professional Dynamic Vocal Microphone,https://www.belfieldmusic.com.au/shure-sm7b-microphone-dynamic-broadcast-mic-voice-over-w-switchable-response-sm-7b.html
Amps & FX | Bass Amps | Bass Speaker Boxes,SVT-610HLF Classic Bass Cab 6x10,http://www.guitarfactory.com.au/Amps/Ampeg/bass-cabinet/ampeg-svt610hlf-bass-cabinet
Amps & FX | Effects | Bass Effects,B3 Bass Multi-Effects Pedal,http://www.bigmusicshop.com.au/zoom-b3-bass-effects-amp-simulator.html
Guitars | Electric Guitars,Mustang 90 Electric Guitar - Olympic White,http://www.portmacguitars.com.au/Fender-Mustang-Black-Offset-Electric-Guitar
Guitars | Electric Guitars,Mustang 90 Electric Guitar - Silver,http://www.portmacguitars.com.au/Fender-Mustang-Black-Offset-Electric-Guitar
Guitars | Electric Guitars,Mustang Electric Guitar - Olympic White,http://www.portmacguitars.com.au/Fender-Mustang-Black-Offset-Electric-Guitar
Guitars | Electric Guitars | Fender Telecaster,VINT MOD 72 Tele Thinline MN,http://www.bigmusicshop.com.au/squier-vintage-modified-72-telecaster-thinline-natural.html
Live Sound | Mixers | Analog Mixers,MG12XU 12 Channel Mixer with Effects,https://www.soundcorp.com.au/yamaha-mg12xu-12-input-mixer-fx-usb-audio-interface-7080
Guitars | Electric Guitars,JEM-JR WH Steve Vai Signature,https://www.ghmusic.com.au/ibanez-steve-vai-jem-jr-white-electric-guitar.html
Guitars | Acoustic Guitars,DG8S V2 Acoustic Guitar Pack,https://www.belfieldmusic.com.au/fender-dg8s-acoustic-guitar-pack-natural-v2-0950801121.html
Guitars | Fender Guitars | Fender Left Handed Guitars,Standard Stratocaster&#174; Plus Top Left-Handed,http://www.portmacguitars.com.au/Fender-Standard-Strat-Left-Handed-Maple-Black
Guitars | Fender Guitars | Fender Left Handed Guitars,Standard Stratocaster&#174; Left-Handed,http://www.portmacguitars.com.au/Fender-Standard-Strat-Left-Handed-Maple-Black
Guitars | Fender Guitars | Fender Left Handed Bass Guitars,Standard Jazz Bass&#174; Left-Handed,http://www.portmacguitars.com.au/Fender-Standard-Strat-Left-Handed-Maple-Black
Guitars | Electric Guitars,RG150DX NM Electric Guitar,http://www.bettermusic.com.au/grg150dx-ibanez-electric-guitar-black-night
Accessories & Parts | Cases & Gig Bags,940-EDREAD Acoustic Guitar Case,http://www.bigmusicshop.com.au/epiphone-940-edread-acoustic-guitar-hard-case-dreadnought-aj-dr-dove-hummingbird.html
Amps & FX | Effects | Guitar Effects,Bass Compressor,http://www.bettermusic.com.au/mxr-bass-compressor-pedal
Guitars | Electric Guitars,Mustang 90 Electric Guitar - Olympic White,http://www.guitarfactory.com.au/Guitars/Electric/Fender/offset/mustang-1
Guitars | Electric Guitars,Mustang Electric Guitar - Black,http://www.guitarfactory.com.au/Guitars/Electric/Fender/offset/mustang-1
Guitars | Electric Guitars,Mustang Electric Guitar - Olive,http://www.guitarfactory.com.au/Guitars/Electric/Fender/offset/mustang-1
Guitars | Electric Guitars,Mustang 90 Electric Guitar - Torino Red,http://www.guitarfactory.com.au/Guitars/Electric/Fender/offset/mustang-1
Guitars | Electric Guitars,Mustang 90 Electric Guitar - Silver,http://www.guitarfactory.com.au/Guitars/Electric/Fender/offset/mustang-1
Guitars | Electric Guitars,Mustang Electric Guitar - Olympic White,http://www.guitarfactory.com.au/Guitars/Electric/Fender/offset/mustang-1
Guitars | Bass Guitars,Viola Electric Bass Guitar,http://www.bigmusicshop.com.au/epiphone-viola-bass-vintage-sunburst.html
Live Sound | Mixers | Analog Mixers,MG16XU 16 Channel Mixer with Effects,http://www.bettermusic.com.au/yamaha-mg16xu-mixer-w-digital-fx-and-usb
Guitars | Acoustic Guitars | Acoustic Electric Guitars,APX500III Acoustic Electric Black,http://www.bettermusic.com.au/yamaha-apx500iii-acoustic-electric-guitar-black
Guitars | Bass Guitars | Electric Bass Guitars,Bronco Bass (Short Scale Bass Guitar),http://www.bettermusic.com.au/squier-bronco-bass-3-4-size-maple-fretboard-torino-red
Guitars | Electric Guitars | Hollowbodies,AF75TDG Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1980
Guitars | Electric Guitars | Hollowbodies,AF75TDG Electric Guitar,http://www.portmacguitars.com.au/af75tdg.html
Live Sound | DI Boxes,Ultra-DI Pro DI800 Powered 8-Channel DI Box,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=332
Live Sound | Mixers,Xenyx QX1204USB Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5724
Keyboards | Portable Keyboards,P45B 88 Note Piano Style Keyboard,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8413
Guitars | Electric Guitars,RG7421 WNF Electric Guitar 7 String,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10678
Guitars | Acoustic Guitars,PC12MH OPN Folk Style Acoustic Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8533
Live Sound | Microphones,e945 Super Cardioid Vocal Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1915
Recording | Control Surfaces,X-Touch USB Control Surface,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10431
Live Sound | Mixers | Analog Mixers,MG10XU 10 Channel Mixer with Effects,http://www.bettermusic.com.au/yamaha-mg10xu-mixer-w-digital-fx-and-usb
Other,C115V,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3160
Guitars | Electric Guitars | Hollowbodies,AS53 TKF Semi Hollow Body Electric Guitar,http://www.portmacguitars.com.au/as53.html
Guitars | Electric Guitars | Baritone Guitars,EC-401B Baritone Eclipse Black Satin,http://www.guitarfactory.com.au/Guitars/Electric/ESP/Specials/ESP-EC-401B-BLKS
Guitars | Electric Guitars | Hollowbodies,Casino Archtop Semi Hollow Body - Cherry,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=981
Recording | Rack Effects & Preamps,A500 Power Amplifier,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=4953
Accessories & Parts | Cables & Leads | Guitar / Instrument Leads,TS9 Tube Screamer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=2150
Live Sound | DI Boxes,Ultra-DI Pro DI100 Active DI Box,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5047
Guitars | Classical Guitars,CG142S Classic Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3948
Guitars | Electric Guitars | Hollowbodies,Casino Archtop Semi Hollow Body - Natural,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=981
Guitars | Electric Guitars,RG652FX GK Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8744
Guitars | Electric Guitars | Hollowbodies,Casino Archtop Semi Hollow Body - Vintage Sunburst,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=981
Guitars | Electric Guitars,G-310 Model Ebony Electric Guitar Ebony,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1620
Guitars | Acoustic Guitars | Acoustic Electric Guitars,CD-140SCE Acoustic Electric Natural Guitar in Hard Case,http://www.portmacguitars.com.au/fender-cd140sce.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars, SRS808C Acoustic/Electric + Deluxe Hard Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8442
Recording | Drum Machines,ARQ Aero RhythmTrak All-In-One Production and Live Performance Instrument- NEW!,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10949
Guitars | Acoustic Guitars,A3R Acoustic Guitar /w Pickup,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5797
Recording | Headphones,SRH840 Headphones,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3100
Live Sound | Microphones | Dynamic Microphones,Ultravoice XM8500 Dynamic Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=189
Live Sound | Mixers,Xenyx QX1202USB Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5725
Guitars | Electric Guitars,TM302 BM MST Talman Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10665
Accessories & Parts | Strings | Bass Guitar Strings,EXL165 45-105 Bass Strings,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7814
Guitars | Electric Guitars,RGAIX6U ABS Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11789
Accessories & Parts,Micromix MX400 Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=36
Recording | Interfaces,UR824 Audio/Midi USB Interface,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5673
Guitars | Acoustic Guitars | Acoustic Electric Guitars,SRS808 Solid Road Series AC/EL Guitar + Deluxe Hard Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8443
Guitars | Classical Guitars,NTX700 Classical Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8820
Guitars | Bass Guitars | Acoustic Bass Guitars,AEB8E Acousitc Bass Guitar /w Pickup,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10122
Guitars | Bass Guitars | Acoustic Bass Guitars,AEB8E Acousitc Bass Guitar /w Pickup,http://www.portmacguitars.com.au/ibanez-aeb8e.html
Amps & FX | Effects,TS808DX Tube Screamer Pedal,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9980
Live Sound | Equalizers,Ultracurve Pro DEQ2496 Mastering Processor,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=183
Live Sound | Microphones | Dynamic Microphones,Ultravoice XM1800S Microphone 3 Pack,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=580
Guitars | Fender Guitars | Fender Bass Guitars,Standard Precision Bass P-Bass Maple Fretboard Arctic White,http://www.haworthguitars.com.au/products/basses/electric-23/fender-mexico-standard-p-bass-mn-arctic-white-no-bag/
Guitars | Fender Guitars | Fender Bass Guitars,Standard Precision Bass P-Bass Rosewood Fretboard Arctic White,http://www.haworthguitars.com.au/products/basses/electric-23/fender-mexico-standard-p-bass-mn-arctic-white-no-bag/
Accessories & Parts,Micromix HA400 Headphone Amplifier,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5356
Live Sound | Speakers,DXS12 Powered Subwoofer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10658
Live Sound | Mixers | Analog Mixers,MG06X 6 Channel Compact Mixer with Effects,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6998
Amps & FX | Busker / Portable / Battery Powered Amps,THR10C Guitar Amp,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6736
Guitars | Ibanez Guitars | Ibanez Left Handed Bass Guitars,SR300EL Left Handed Bass Iron Pewter,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10009
Live Sound | PA Packs,Stagepas 400i Portable PA System,http://www.guitarfactory.com.au/PA/Yamaha/Portable-PA/Yamaha-stagepas-400i
Guitars | Ibanez Guitars | Ibanez Electric Guitars,GRG150DX Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=4196
Guitars | Ibanez Guitars | Ibanez Bass Guitars,SR500 Bass Guitar,http://www.portmacguitars.com.au/ibanez-sr500.html
Guitars | Electric Guitars | Hollowbodies,AS73 TBC Electric Hollowbody Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11874
Guitars | Electric Guitars,PAC510V Electric Guitar Black,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7339
Live Sound | Mixers | Analog Mixers,MGP16X 16-Channel Premium Mixing Console,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5550
Live Sound | Mixers,Xenyx Q1202USB Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7350
Guitars | Electric Guitars,PAC510V Electric Old Violin Sunburst,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7339
Guitars | Electric Guitars,PAC510V Electric Guitar White,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7339
Guitars | Electric Guitars,RG652FX GK Electric Guitar,http://www.guitarfactory.com.au/Guitars/Electric/Ibanez/Prestige/rg-series/Ibanez-RG652FX-Prestige
Recording | Hard Disk Recording,R24 Recorder / Interface / Controller,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3737
Recording | Interfaces,UR44 USB AUDIO/MIDI Interface,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6784
Recording | Interfaces | iOS,Sonic Port VX Audio Interface and Microphone,http://www.haworthguitars.com.au/products/home-recording/line-6-sonicport-vx/
Guitars | Electric Guitars,PAC510V Electric Guitar Candy Apple Red,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7339
Guitars | Electric Guitars,PAC510V Electric Sonic Blue,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7339
Accessories & Parts | Cases & Gig Bags | Electric Guitar Cases,Les Paul Case,http://www.bigmusicshop.com.au/epiphone-940-enlpcs-electric-guitar-hard-case-les-paul.html
Amps & FX | Footswitches,DP2 Sustain And Damper Pedal,https://www.storedj.com.au/roland-dp-2-damper-pedal-momentary-footswitch
Amps & FX | Effects | Loopers,RC-1 Looper Pedal RC1,http://www.bettermusic.com.au/boss-rc-1-loop-station-pedal
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,65 Deluxe Reverb,https://www.belfieldmusic.com.au/fender-65-deluxe-reverb-guitar-amplifier-1x12-inch-jensen-22w-combo-amp-0217430000.html
Guitars | Ibanez Guitars | Ibanez Bass Guitars,SR300E Bass Guitar,http://www.bettermusic.com.au/ibanez-sr300e-electric-bass-iron-pewter
Guitars,TRBX305 5 String Electric Bass Candy Apple Red,http://www.bettermusic.com.au/yamaha-trbx305-5-string-bass-guitar-black-21342
Guitars | Electric Guitars | Hollowbodies,AS53 TKF Semi Hollow Body Electric Guitar,https://www.ghmusic.com.au/as53-trans-black.html
Guitars | Maton Guitars | Maton Bass Guitars,JB4 Satin Bass Guitar + Deluxe Hard Case,http://www.bettermusic.com.au/maton-jb4-solid-body-bass-guitar-with-case-semi-gloss
Live Sound | Portable & Wireless PA,PPA500BT Ultra Compact 500 Watt 6 Channel Portable Pa System,https://www.storedj.com.au/behringer-europort-ppa500bt-500w-pa-system-w-bluetooth
Guitars | Electric Guitars,Duo-Sonic Offset Electric Guitar - Arctic White,https://www.ghmusic.com.au/fender-standard-stratocaster-rw-arctic-white.html
Amps & FX | Busker / Portable / Battery Powered Amps,THR10C Guitar Amp,http://www.bigmusicshop.com.au/yamaha-thr10c-mini-guitar-amplifier.html
Live Sound | Mixers | Analog Mixers,Xenyx 302USB Mixer,https://www.soundcorp.com.au/behringer-xenyx-302usb-5-input-analog-mixer-audio-interface-7310
Guitars | Acoustic Guitars | Acoustic Electric Guitars,CD-60CE Acoustic Guitar,http://www.guitarfactory.com.au/Guitars/Acoustic/Fender/Classic-Design/fender-cd-60ce
Recording | Microphones | Small Diaphragm Condensor,B5 Condenser Microphone with Interchangeable Capsule,https://www.storedj.com.au/behringer-b-5-studio-condenser-mic-w-2-interchangeable-caps
Amps & FX | Guitar Amps | Guitar Speaker Boxes,THRC112,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9390
Guitars | Electric Guitars,AR620 Electric Guitar,http://www.haworthguitars.com.au/products/guitars/electric/ibanez-ar-series-ar620-bk-electric-guitar/
Accessories & Parts | Tuners,TU-30 Tuner & Metronome,https://www.ghmusic.com.au/boss-tu-30-tuner-metronome.html
Guitars | Electric Guitars | Hollowbodies,AF155-AYS Artcore Electric Guitar,http://www.bettermusic.com.au/ibanez-af155-ays-artcore-guitar
Accessories & Parts | Cases & Gig Bags | Electric Guitar Cases,APCBS Electric Bass Guitar Case (Shaped),http://www.haworthguitars.com.au/products/guitar-accessories/bags-cases/ashton-apcbs-shaped-bass-case/
